bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,price
2,1.5,960,7200,1,0,0,3,7,960,0,1910,1987,98199,525000
4,2.25,1900,9600,1,0,0,4,7,1900,0,1967,0,98031,215000
3,2.5,2580,13096,2,0,0,3,9,2580,0,1986,0,98052,802000
4,2.5,2340,11784,2,0,0,3,9,2340,0,1997,0,98042,330000
3,2.25,1580,11680,1,0,0,4,7,1580,0,1958,0,98005,549800
4,1,1230,8636,1.5,0,0,4,6,1230,0,1954,0,98002,195500
3,2.5,1590,7819,2,0,0,3,7,1590,0,1992,0,98055,338000
4,3.25,7000,28206,1,1,4,4,12,3500,3500,1991,0,98075,3.20E+06
4,2.25,1770,7000,1,0,0,5,7,1770,0,1972,0,98034,480000
4,2.5,1850,8310,1,0,0,3,7,1200,650,1962,0,98155,383000
3,1.75,1430,7210,1,0,0,3,7,1430,0,1975,0,98031,257000
4,2.75,2190,9209,2,0,0,4,8,2190,0,1996,0,98092,335000
4,2.5,2310,6650,2,0,2,3,8,2310,0,2012,0,98166,422000
3,1.75,2000,10182,1,0,0,5,7,1400,600,1963,0,98033,560000
4,2.75,3620,35429,2,0,0,3,10,3620,0,2006,0,98058,680000
2,1,1210,7040,1,0,0,3,7,1210,0,1952,0,98155,320000
3,2.5,2330,15536,1,0,2,3,10,2330,0,1996,0,98074,665000
3,2.5,2840,6854,2,0,0,3,9,2840,0,2002,0,98075,751000
6,2.75,2410,10763,1,0,0,5,7,1310,1100,1957,0,98188,320000
4,1.75,1820,22043,2.5,0,0,4,7,1820,0,1918,0,98155,290000
4,2,1470,7412,1,0,0,3,7,1470,0,1967,0,98198,250000
3,1.75,1100,10005,1,0,0,5,7,1100,0,1964,0,98056,423000
4,2.5,2050,8094,1,0,0,3,8,1050,1000,1976,0,98052,601002
2,1.5,1240,1892,2,0,0,3,7,1240,0,2002,0,98144,352900
3,2.5,2210,70567,2,0,3,3,9,2210,0,1995,0,98014,509950
2,1.75,1340,1050,3,0,0,3,8,1340,0,2009,0,98133,360000
4,2.75,2580,8100,2,0,1,4,8,1780,800,1964,0,98040,1.08E+06
3,2.5,2390,6441,2,0,0,3,7,2390,0,2002,0,98038,349950
4,2.5,2250,6840,2,0,0,3,9,2250,0,1987,0,98058,395000
3,1.5,2000,15265,1,0,0,3,8,1540,460,1967,0,98032,273500
4,1.75,1870,6000,1,0,0,5,8,1670,200,1949,0,98199,700000
3,2.5,2370,10968,2,0,0,4,9,2370,0,1985,0,98033,699000
4,2.25,2640,8800,1,0,0,3,8,1620,1020,1980,0,98072,537000
3,1.5,1240,9975,1,0,0,3,6,1240,0,1977,0,98024,405000
2,1,800,1200,2,0,0,3,7,800,0,1999,0,98103,269500
4,2.5,2050,12500,1,0,0,3,7,1300,750,1965,0,98198,260000
3,2.25,1650,10000,2,0,0,3,7,1650,0,1988,0,98198,266750
5,3.75,4320,39094,2,1,4,3,8,4320,0,1938,0,98155,1.80E+06
2,2.25,2130,5920,1,0,0,3,8,1830,300,1950,0,98115,779000
3,2.5,2840,48716,1,0,3,3,9,1870,970,1994,0,98014,500000
4,1.75,3080,32997,1.5,0,0,4,7,3080,0,1950,1982,98168,365000
2,1,1560,5000,1.5,0,1,4,7,1560,0,1942,0,98117,724000
4,2.75,3220,15467,2,0,0,3,11,3220,0,1994,0,98077,890000
4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,98144,431000
2,1,960,21850,1,0,0,3,6,960,0,1947,0,98032,242000
4,2.5,2670,8279,2,0,0,3,7,2670,0,1999,0,98148,415000
7,3.75,2310,5000,2,0,0,3,8,2310,0,1984,0,98117,727160
4,3.25,3520,19354,1,0,2,4,9,2010,1510,1978,0,98006,1.11E+06
2,1.75,1090,3272,1,0,0,5,8,1090,0,1970,0,98198,265000
3,1.75,2000,5680,1,0,0,4,7,1080,920,1903,0,98117,519000
4,1.5,1840,9009,2,0,0,3,7,1840,0,1965,0,98198,262000
4,2.5,3160,13194,2,0,0,5,10,3160,0,1965,0,98040,1.19E+06
3,1.75,1520,6559,1,0,0,4,7,1170,350,1992,0,98038,295000
3,1.75,2110,56192,1,0,0,3,7,1480,630,1978,0,98072,615000
4,2.75,3410,7750,1,0,4,5,8,1710,1700,1958,0,98116,1.10E+06
4,2.5,2630,6247,2,0,0,3,8,2630,0,1992,0,98029,575000
3,1.75,1350,2325,3,0,0,3,7,1350,0,1999,0,98103,388000
4,2.5,2860,9159,1,0,0,4,8,1530,1330,1989,0,98033,750500
3,1.75,2310,78844,1,0,0,3,8,1760,550,1977,0,98027,527500
3,2,2590,108900,2,0,0,3,8,1980,610,1988,0,98038,503000
4,3.5,3500,4000,2,0,0,3,10,2560,940,2000,0,98112,1.05E+06
2,1,800,7260,1,0,0,3,7,800,0,1953,0,98126,325000
3,1.75,1580,6127,1.5,0,0,5,7,1580,0,1947,0,98125,402000
3,1.5,1560,6774,1,0,0,4,6,1060,500,1927,0,98133,370000
3,1,1750,7800,1,0,0,4,7,1150,600,1956,0,98166,329950
2,1,600,6120,1,0,0,3,5,600,0,1943,1989,98168,135000
4,3,1630,7626,1,0,0,5,7,1110,520,1990,0,98125,482500
4,1.5,1260,7248,1.5,0,0,5,7,1260,0,1955,0,98188,259000
3,2.25,2140,9775,1,0,0,4,7,1470,670,1978,0,98023,210000
4,2.75,2790,6600,2,0,0,3,9,2790,0,2000,0,98058,459000
3,1.75,2530,35150,1,0,0,4,7,1800,730,1977,0,98042,375000
3,2.25,1330,7200,1,0,0,3,7,900,430,1974,0,98146,295000
3,2,2700,6120,1,0,0,4,8,1350,1350,1962,0,98115,910000
4,1,1740,37238,1.5,0,0,4,7,1740,0,1932,0,98024,470000
4,2,2070,7980,1.5,0,0,4,7,2070,0,1940,0,98146,565000
4,2.25,2670,9040,1,0,0,3,8,2170,500,1955,0,98148,339950
5,3,2200,103237,1,0,0,3,7,1160,1040,1971,0,98072,547000
2,1,810,8382,1,0,0,4,5,810,0,1942,0,98146,125000
4,4.75,3970,9778,2,0,2,4,11,3390,580,1928,0,98119,2.30E+06
3,2.5,2370,7500,1,0,3,3,8,1620,750,1979,0,98198,348000
3,1,1460,11880,1,0,0,2,7,1460,0,1961,0,98030,175000
3,2.5,1770,2875,2,0,0,3,8,1770,0,1990,0,98116,439950
3,1,1120,32250,1,0,0,4,6,1120,0,1934,0,98070,230000
3,2.5,1520,2550,2,0,0,3,7,1520,0,2005,0,98108,207000
5,2.5,3020,21441,1,0,0,4,8,1510,1510,1978,0,98042,320000
5,3.25,5600,107157,2,0,0,3,10,3440,2160,1988,0,98072,1.09E+06
4,1.5,1320,14250,1,0,0,4,7,1320,0,1954,0,98033,510000
4,1,1870,4992,1.5,0,0,4,7,1670,200,1940,0,98199,730000
3,3.75,2460,7630,1,0,0,5,8,1940,520,1976,0,98177,750000
3,1.5,960,7400,1,0,0,3,7,960,0,1962,0,98198,237000
3,2.5,3440,103672,2,0,0,3,9,3440,0,1990,0,98038,560000
3,2.75,3010,12432,1,0,0,4,8,1890,1120,1970,0,98052,745000
3,3.75,6030,39317,2,0,0,3,11,4440,1590,1991,0,98004,1.83E+06
3,2.25,1990,6350,2,0,0,3,7,1990,0,1967,0,98198,180000
3,2.25,1990,6350,2,0,0,3,7,1990,0,1967,0,98198,309950
4,1,1710,6050,1.5,0,0,3,7,1410,300,1913,0,98118,715000
4,2.25,1890,4300,1.5,0,0,3,7,1350,540,1918,0,98103,620000
3,2.5,1990,9995,2,0,0,3,7,1990,0,1996,0,98198,330000
4,1.75,1600,7400,1,0,0,3,7,1210,390,1973,0,98125,525000
6,2.5,3820,53173,1,0,0,4,9,2040,1780,1974,0,98027,611000
4,2.5,2210,8465,1,0,0,3,8,1490,720,1990,0,98092,294000
3,1.75,2020,11095,1,0,0,4,7,1480,540,1975,0,98034,463000
3,2,1770,7251,1,0,0,4,8,1770,0,1990,0,98031,320900
4,2.5,2050,4502,2,0,0,3,7,2050,0,2005,0,98059,369950
4,2.75,3130,139392,2,0,0,4,9,3130,0,1981,0,98030,565000
4,1.5,3520,4933,1.5,0,0,4,8,2270,1250,1929,0,98108,589500
4,1.75,1810,9750,2,0,0,4,7,1810,0,1977,0,98155,400000
3,2.25,2150,9900,1,0,0,3,8,1450,700,1977,0,98052,458000
4,2.5,2495,5751,2,0,0,3,7,2495,0,2002,0,98019,436000
3,2,1290,6150,1,0,1,5,6,1290,0,1950,0,98118,310000
5,2.5,3004,5700,2,0,0,3,9,3004,0,2006,0,98030,398000
4,2.25,2070,7200,1,0,0,5,8,1390,680,1977,0,98033,625000
5,3.25,4050,35600,2,0,0,3,12,4050,0,1990,0,98006,1.01E+06
2,1,960,6250,1,0,0,4,6,740,220,1940,0,98126,435000
3,2.25,1900,9990,1,0,0,3,7,1300,600,1961,0,98003,250000
3,1.5,1450,7316,1,0,0,3,7,1450,0,1961,0,98133,430000
4,3.5,2720,3000,2,0,0,3,9,2250,470,2014,0,98136,790000
5,5.25,4830,18707,2,0,1,5,9,3930,900,1952,1998,98040,1.68E+06
4,2.75,1920,7102,1,0,0,3,7,1130,790,1992,0,98106,250000
5,1.5,2540,6660,2,0,3,4,8,2340,200,1954,0,98136,1.12E+06
3,1.5,1600,8040,1,0,0,4,7,1050,550,1965,0,98133,383900
4,2.5,2210,5929,2,0,0,3,8,2210,0,2004,0,98042,330000
3,2.5,2510,47044,1,0,0,4,7,1910,600,1975,0,98072,624000
5,2,2280,5750,1,0,0,4,8,1140,1140,1951,0,98116,383000
4,3.25,4400,186846,2,0,0,4,9,4400,0,1993,0,98022,687000
4,3.25,3160,8876,2,0,0,3,9,2460,700,1997,0,98056,558000
3,2,1380,3500,2,0,0,3,7,1380,0,1971,0,98118,275000
5,2.75,3320,10500,1,0,0,4,7,2020,1300,1963,0,98033,687500
3,2.5,1870,6821,2,0,0,3,7,1870,0,1989,0,98023,275000
3,3.5,3030,11550,2,0,2,3,8,3030,0,1971,2011,98146,700000
2,1.75,1210,7507,1,0,0,3,7,1210,0,1982,0,98034,342500
4,2.5,2740,45732,2,0,0,3,8,2740,0,1995,0,98077,483500
3,1.75,1350,7370,1,0,0,4,6,1350,0,1912,0,98118,190000
3,1.75,1350,7370,1,0,0,4,6,1350,0,1912,0,98118,300000
3,2,1470,1691,2,0,0,3,8,1000,470,2007,0,98115,540000
3,1.75,1270,8991,2,0,0,3,7,1270,0,1981,0,98042,140000
4,1.75,1680,19405,1,0,0,4,7,1560,120,1959,0,98055,275000
3,2.75,2120,7650,1,0,0,4,7,2120,0,1958,0,98056,370000
2,1,1040,9100,1,0,0,4,7,1040,0,1937,0,98133,227000
4,1,1730,8706,1,0,0,4,7,1010,720,1962,0,98058,312000
2,1,1410,5650,1.5,0,0,3,6,1410,0,1918,0,98118,260000
3,2.5,1370,1911,2,0,0,3,9,1370,0,1907,2011,98109,797000
6,2,2840,228690,1.5,0,0,3,6,2720,120,1948,0,98019,640000
4,1.75,3280,35160,1,0,0,3,7,2080,1200,1976,0,98053,605000
3,2.25,2070,7995,1,0,0,3,7,1350,720,1987,0,98031,329950
2,1,960,87991,1.5,0,0,3,5,960,0,1946,0,98014,180000
3,2.25,1470,7518,1,0,0,3,7,1160,310,1985,0,98003,220000
4,2.25,2430,4748,1.5,0,0,3,8,1630,800,1928,0,98116,723000
3,1.75,1430,8412,1,0,0,4,7,1070,360,1928,0,98125,375000
3,1.75,1760,9277,1,0,0,4,7,1760,0,1962,0,98146,388000
5,2,1730,7375,1,0,0,4,6,1730,0,1944,0,98178,249950
5,1.75,2290,7900,1,0,0,4,7,1190,1100,1965,0,98133,390000
4,1.75,1690,11739,1,0,0,4,8,1690,0,1959,0,98040,705000
4,2.5,3220,7875,1.5,0,0,4,8,3220,0,1966,0,98008,590000
4,1.75,2130,11097,1,0,0,3,7,1370,760,1952,0,98166,292000
3,2.5,2100,213008,1,0,0,3,8,2100,0,1990,0,98092,506000
4,2.5,2770,8642,2,0,0,4,9,2770,0,1987,0,98007,907500
4,3.25,4040,18916,1,0,0,4,9,4040,0,1954,0,98039,2.27E+06
4,2.75,2500,5100,1.5,0,0,4,7,1420,1080,1907,0,98108,319500
5,1.75,1580,5292,1,0,0,3,6,980,600,1913,0,98118,265000
3,1,1130,10650,1,0,0,3,7,1130,0,1954,0,98188,237000
5,1,1500,9282,1.5,0,0,5,6,1500,0,1966,0,98168,235000
4,2.25,2230,6000,1.5,0,2,3,8,1810,420,1928,0,98199,740000
3,1.5,1550,4980,1,0,0,3,7,1080,470,1978,0,98133,359000
4,2.5,2230,5500,2,0,0,3,7,2230,0,1999,0,98038,334950
2,1,790,8100,1,0,0,3,6,790,0,1947,0,98125,259950
4,2.5,2230,4541,2,0,0,3,7,2230,0,2006,0,98042,253000
3,2.25,1710,4140,2,0,0,3,8,1710,0,2004,0,98029,561000
2,1.5,1260,5100,1,0,0,3,7,1260,0,1941,0,98115,455000
4,2.5,2420,18470,1,0,0,3,8,920,1500,1968,0,98005,675000
3,1.5,1090,8160,1,0,0,3,7,1090,0,1967,2014,98058,267000
4,2.5,2689,5724,2,0,0,3,9,2689,0,2006,0,98030,368000
3,1,1620,3000,1.5,0,0,5,7,1620,0,1928,0,98103,599995
3,1,940,10500,1,0,0,4,7,940,0,1966,0,98034,342500
4,1.75,1940,13370,1,0,0,4,8,1940,0,1974,0,98023,252000
3,1,1590,11200,1,0,0,4,7,1590,0,1961,0,98092,247200
3,3.5,3020,4082,2,0,0,3,9,2080,940,1954,2004,98199,910000
4,1.75,1870,16549,1,0,0,3,8,1870,0,1969,0,98072,419950
3,1,880,8976,1,0,0,4,6,880,0,1966,0,98023,160000
4,3.5,3030,5494,3,0,0,3,9,3030,0,2014,0,98052,799950
3,2.25,2140,11266,2,0,0,3,7,2140,0,1986,0,98019,400000
5,2,2050,10200,1,0,0,3,6,1430,620,1956,0,98198,210000
5,2,2050,10200,1,0,0,3,6,1430,620,1956,0,98198,475000
3,2.5,2090,3821,2,0,0,3,7,2090,0,2008,0,98038,355900
3,2.25,2520,26943,1,0,0,3,7,1760,760,1977,0,98028,420000
4,2.5,2630,8580,1,0,0,4,9,1700,930,1977,0,98005,710000
4,1.75,2560,15000,1,0,0,3,7,1880,680,1974,0,98075,518000
3,1,1200,5404,1,0,0,3,6,1200,0,1937,0,98117,375000
3,1.5,1010,7755,1,0,0,3,6,1010,0,1953,0,98148,185000
3,2.5,1520,3425,2,0,0,3,7,1520,0,1986,0,98052,402000
3,1.75,2170,153767,1,0,0,3,7,2170,0,1976,0,98042,585000
4,2,1980,4500,2,0,0,4,7,1980,0,1910,0,98107,500000
4,2.5,3070,7207,2,0,0,4,10,2670,400,1927,0,98112,1.72E+06
5,3.5,5170,7197,3,1,4,3,11,3520,1650,1998,0,98155,1.68E+06
2,2,1140,690,2,0,0,3,8,760,380,2014,0,98112,570000
8,2.75,2530,4800,2,0,0,4,7,1390,1140,1901,0,98112,680000
3,2.25,1690,14615,2,0,0,4,7,1690,0,1979,0,98045,345000
4,2.5,2150,3600,2,0,0,3,7,2150,0,2010,0,98038,355000
3,1.5,1180,7700,1,0,0,4,7,1180,0,1959,0,98007,390000
3,1,1400,9690,1,0,0,3,7,1400,0,1969,0,98023,128000
3,1.75,1300,4800,2,0,1,4,7,1300,0,1912,0,98136,448500
3,1.75,1590,9636,1.5,0,0,4,6,1590,0,1953,0,98155,346000
3,1.75,1990,5600,1,0,1,3,8,1330,660,1941,0,98199,779000
3,1.75,1510,9720,1,0,0,3,7,1510,0,1948,1976,98028,335000
4,3.25,2910,1880,2,0,3,5,9,1830,1080,1914,0,98122,1.85E+06
3,2.5,2850,21780,2,0,0,3,10,2850,0,1994,0,98053,799990
3,2.5,2830,56628,2,0,0,3,11,2830,0,2001,0,98011,1.08E+06
2,1.5,1110,1189,3,0,0,3,8,1110,0,2000,0,98107,371000
4,2.5,1900,9775,1,0,0,5,7,1900,0,1967,0,98033,620000
4,1.75,2290,10290,1,0,0,3,7,1340,950,1960,0,98146,343000
3,1,1010,14948,1,0,0,5,6,1010,0,1969,0,98059,265000
5,2.5,4670,15857,2,0,0,3,11,4670,0,1998,0,98074,1.00E+06
3,2.5,3400,38400,1,0,4,3,8,1870,1530,1955,2015,98177,825000
4,3.5,4070,10976,2,0,0,3,10,4070,0,2004,0,98075,889000
3,2.25,1630,10962,1,0,0,4,8,1100,530,1977,0,98030,305000
2,2.5,1700,6635,2,0,0,4,8,1700,0,1976,0,98052,407000
5,2.5,2070,12000,1,0,0,4,7,1340,730,1967,0,98008,613000
3,3.5,4660,21164,2,1,4,3,12,4660,0,1975,1990,98166,1.64E+06
3,3.75,2050,6000,2,0,0,5,7,1550,500,1910,0,98103,645000
4,3.5,4680,9700,2,0,0,3,10,3360,1320,2005,0,98006,1.16E+06
3,2.25,2320,38186,2,0,0,3,8,2320,0,1980,0,98053,610000
3,2.5,3800,13071,2,0,0,3,10,2730,1070,1994,0,98023,450000
3,2,720,7598,1,0,0,5,6,720,0,1947,0,98106,300000
5,2.75,4400,18500,1,0,3,5,9,2250,2150,1963,0,98028,1.12E+06
3,2.5,2260,74297,2,0,0,3,9,2260,0,1992,0,98022,418200
3,2.5,1650,2802,2,0,0,3,7,1650,0,2004,0,98055,250000
3,2.5,2560,43608,2,0,0,3,9,2560,0,2002,0,98077,619000
4,3,3720,15048,3,0,0,3,7,3720,0,1979,2014,98059,500000
4,2.5,2590,16437,2,0,0,3,8,2590,0,1986,0,98038,465000
4,1,1750,68841,1,0,0,3,7,1750,0,1942,0,98058,322000
3,2.5,1620,7320,2,0,0,3,7,1620,0,1989,0,98038,276900
3,2.25,1700,12615,1,0,0,4,7,1300,400,1990,0,98033,660000
3,2.5,2450,28185,2,0,0,3,9,2450,0,1990,0,98058,480000
3,1.75,1610,10796,1,0,0,3,7,1070,540,1951,0,98004,925000
3,3,3730,35900,1,0,0,3,9,2960,770,1979,0,98008,825000
2,1,1210,7440,1,0,0,3,6,780,430,1940,0,98155,326000
3,1,1300,9880,1,0,0,4,7,1300,0,1959,0,98003,205000
2,1,850,54000,1.5,0,0,1,4,850,0,1950,0,98023,150000
3,2.5,1770,3205,2,0,0,3,9,1770,0,2005,0,98052,593567
3,2.5,2060,11231,2,0,0,3,8,2060,0,1987,0,98072,440000
3,2.5,3090,13316,2,0,0,3,10,3090,0,1992,0,98075,751000
2,1.75,1050,6500,1.5,0,2,4,6,1050,0,1925,0,98055,295000
3,2,1300,2250,2,0,0,3,7,1300,0,1988,0,98103,422500
3,1,1160,8800,1,0,0,4,7,1160,0,1959,0,98008,480000
4,2.5,3420,6233,2,0,0,3,9,3420,0,2006,0,98027,890900
4,2.75,2620,6707,2,0,0,3,9,2620,0,2000,0,98075,672500
4,1.5,1880,3500,1,0,0,4,7,1080,800,1926,0,98103,605000
5,3.25,4560,19080,1,0,0,5,9,2490,2070,1963,0,98004,1.68E+06
4,2.5,2330,7936,2,0,0,3,9,2330,0,1987,0,98074,565000
4,1.75,2350,7574,1,0,0,3,8,1720,630,1979,0,98027,725000
3,3,1560,1466,3,0,0,3,8,1560,0,2006,0,98103,640000
4,1,1380,7110,1.5,0,0,3,6,1380,0,1939,0,98030,253750
6,2.75,3040,36721,1,0,3,4,9,1760,1280,1958,0,98166,799950
4,1.5,1350,8113,1,0,0,4,7,1350,0,1959,0,98004,595000
4,2.5,3180,11652,2,0,1,3,9,3180,0,1977,0,98040,850000
3,2.5,1790,4065,2,0,0,3,8,1790,0,2009,0,98019,366000
4,3,1986,6000,2,0,2,4,8,1746,240,1922,0,98136,715000
4,2.5,2400,7215,2,0,0,3,8,2400,0,1992,0,98023,300000
4,3,4590,9150,2,0,0,3,10,3490,1100,1981,0,98177,960000
3,2,1970,3420,2,0,3,5,8,1970,0,1913,0,98103,812000
3,1,1360,9948,1,0,0,3,6,1360,0,1977,0,98010,234950
4,2,2710,4750,1,0,0,4,7,1460,1250,1919,0,98115,656500
2,1.5,920,1598,2,0,0,3,7,920,0,1995,0,98133,255000
3,2.75,2000,7204,1,0,0,5,7,1250,750,1960,0,98006,538000
3,2.25,1920,9680,1,0,0,4,7,1300,620,1961,0,98031,260000
3,2.5,2678,6607,2,0,0,3,9,2678,0,1998,0,98028,546200
3,1,1220,4541,1,0,0,3,7,890,330,1952,0,98108,280500
3,1.75,1440,4000,1,0,0,4,7,1050,390,1979,0,98106,295000
4,1.75,2420,520,1.5,0,0,3,7,2420,0,1900,0,98112,700000
3,2,2090,15790,1,0,0,3,9,2090,0,1992,0,98034,560000
4,2.75,4030,10888,2,0,0,3,10,4030,0,1997,0,98075,912000
3,1.75,1310,9282,1,0,0,4,7,1310,0,1976,0,98052,437000
3,2.5,1800,3074,2,0,0,3,7,1800,0,2003,0,98072,447000
4,1,1160,20100,1,0,0,4,6,820,340,1913,0,98056,500000
3,1,1160,5969,1,0,0,3,7,880,280,1930,0,98115,508300
3,1.5,1870,7853,1,0,0,3,7,1300,570,1962,0,98125,485000
7,5.75,3700,7647,2,0,1,3,8,3700,0,1948,1984,98155,540000
3,2.25,2280,8765,2,0,0,3,8,2280,0,1977,0,98058,356000
4,2,1720,6099,1,0,0,4,7,860,860,1949,0,98115,525000
4,2.75,3630,11775,2,0,0,3,10,3630,0,1999,0,98074,962800
4,2.5,2040,6300,2,0,0,3,8,2040,0,2003,0,98031,315000
3,2.25,1750,1879,3,0,0,3,8,1750,0,2001,0,98107,525000
2,2.25,1550,2285,2,0,0,3,8,1550,0,2007,0,98106,325000
4,1.75,2500,8725,1,0,0,4,8,1500,1000,1966,0,98004,965800
4,1,1440,3600,1.5,0,0,4,7,1440,0,1924,0,98116,550000
4,1,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168,182200
3,1,1210,8505,1.5,0,0,3,7,1210,0,1958,0,98106,315000
2,1,960,5000,1,0,0,4,7,960,0,1900,0,98107,500000
5,2.5,2160,7737,2,0,0,3,7,2160,0,1998,0,98065,480000
3,1.75,3400,8965,1,0,2,5,9,1820,1580,1957,0,98105,1.69E+06
5,3.25,3960,321908,2,0,0,4,9,2690,1270,1989,0,98038,525000
4,2.5,1900,9075,2,0,0,3,7,1900,0,1988,0,98133,407500
4,3,2620,35124,2,0,0,3,9,2620,0,1987,0,98092,443000
4,2.5,3150,13700,2,0,0,4,9,3150,0,1966,0,98040,1.26E+06
3,1,1040,4480,1,0,0,3,7,870,170,1924,0,98109,642000
3,1.75,1540,7558,1,0,0,3,8,1540,0,1964,0,98052,520000
3,2,1820,5000,1.5,0,0,4,8,1720,100,1941,0,98116,750000
5,1.5,1930,4500,1.5,0,0,3,8,1930,0,1929,0,98112,855000
4,1,1430,27153,1.5,0,0,4,5,1430,0,1934,0,98065,275000
5,2.75,2920,5250,1.5,0,0,5,7,1800,1120,1911,0,98002,265000
3,2.5,3100,45738,2,0,0,3,10,3100,0,1991,0,98053,894400
2,1,1200,12856,1,0,0,4,6,1200,0,1948,0,98027,546000
2,2.5,2390,7489,1,0,0,3,8,2390,0,2007,0,98053,699950
3,2,1270,10713,1,0,0,4,7,1270,0,1969,0,98034,435000
4,1.5,1300,7200,1,0,0,4,7,1300,0,1970,0,98031,259500
4,3.25,2290,4785,2,0,0,3,9,2290,0,2007,0,98038,359950
3,1.75,1740,10000,1,0,0,3,7,1740,0,1976,2009,98074,517000
3,1,1590,5400,1,0,1,3,8,1280,310,1948,0,98118,579000
4,2,2420,10735,1.5,0,0,3,7,2420,0,1967,0,98052,525000
4,2.5,2130,9653,1,0,0,3,7,1500,630,1978,0,98031,320000
4,1.75,1950,13320,1,0,0,4,8,1370,580,1969,0,98007,635000
4,2.5,2150,5397,2,0,0,3,8,2150,0,1998,0,98058,400000
3,1.75,1270,7700,1,0,0,4,7,1270,0,1968,0,98052,455000
3,1.75,1850,22767,1.5,0,4,5,6,1850,0,1908,0,98074,572000
2,1.5,1440,136778,1,0,0,4,8,1140,300,1956,0,98072,650000
3,1.5,1390,7417,1,0,0,3,7,1390,0,1967,0,98001,162500
2,2.5,1340,1240,2,0,0,3,8,1150,190,2008,0,98052,400000
3,1,1190,9000,1,0,0,3,7,1190,0,1968,0,98028,268300
6,4.5,3830,4800,3,0,0,3,9,3050,780,1919,2004,98119,989000
3,1.75,1780,10409,1,0,0,3,7,1280,500,1981,0,98058,342000
4,2.5,3130,5999,2,0,0,3,7,3130,0,2006,0,98042,315000
4,2.75,1830,8384,1,0,0,3,7,1320,510,1979,0,98034,485000
4,2.5,2550,7500,1,0,0,3,8,1750,800,1976,0,98023,277500
4,3.5,3790,90169,2,0,0,3,11,3790,0,1998,0,98053,1.30E+06
4,1.75,1800,10890,1.5,0,0,4,6,1800,0,1912,0,98027,385000
2,1,1630,7680,1,0,0,3,7,830,800,1947,0,98125,426000
4,2,1870,6000,1.5,0,0,3,7,1870,0,1956,0,98125,310000
4,2,1870,6000,1.5,0,0,3,7,1870,0,1956,0,98125,449000
2,1,980,3915,1,0,0,4,7,980,0,1919,0,98118,375000
3,2.25,2860,10625,1,0,4,3,10,1920,940,1976,0,98115,1.19E+06
3,2.25,1470,5597,2,0,0,3,7,1470,0,1985,0,98029,468000
1,1,1160,5000,2,0,0,3,7,1160,0,2000,0,98144,336000
4,2.75,1940,6555,2,0,0,3,8,1940,0,1990,0,98038,392000
4,2.25,1630,7969,1,0,0,3,7,1100,530,1977,0,98034,412500
4,2.5,2755,11612,2,0,0,3,8,2755,0,2001,0,98019,545000
5,2,1430,5600,1.5,0,0,3,6,1430,0,1947,0,98118,133000
5,2,1430,5600,1.5,0,0,3,6,1430,0,1947,0,98118,440000
4,2.25,1400,7341,1,0,0,3,7,1300,100,1961,0,98155,294450
4,2.5,2520,7205,2,0,0,3,8,2520,0,1987,0,98003,335000
3,1,1290,10125,1,0,0,4,7,1290,0,1956,0,98028,362000
3,1.75,1400,18002,1,0,0,3,6,1400,0,1977,0,98019,322000
2,1,740,8853,1,0,0,3,6,740,0,1943,0,98166,230500
4,2,1710,9996,1,0,0,3,7,1710,0,1950,0,98108,380000
4,2.75,2414,7693,2,0,0,3,8,2414,0,2006,0,98002,292000
3,1,1040,7500,1,0,0,4,6,1040,0,1954,0,98198,172500
4,2.75,3540,7091,1.5,0,1,4,8,1970,1570,1947,0,98199,784000
4,2.75,2530,11549,1,0,0,3,7,1700,830,1942,0,98033,525000
3,2.5,2320,7609,2,0,0,3,8,2320,0,2003,0,98027,600000
3,2.5,2530,16102,2,0,0,3,9,2530,0,1989,0,98038,435000
5,2.75,2790,7600,1.5,0,0,4,7,2790,0,1965,0,98056,359900
4,1.75,1950,7139,1,1,4,3,7,1150,800,1957,0,98178,700000
3,2,1020,889,2,0,0,3,7,720,300,2009,0,98126,280000
4,2.5,3110,24466,2,0,0,3,9,3110,0,1997,0,98059,655000
4,5,5310,16909,1,0,4,3,12,3090,2220,1992,0,98006,2.48E+06
3,2.5,2580,23925,2,0,0,3,9,2580,0,2001,0,98023,499950
3,2.5,1380,1021,2,0,0,3,8,1160,220,2008,0,98122,540000
4,2.75,3980,9209,2,0,0,3,11,3980,0,2002,0,98074,970000
4,2.5,2080,7000,1,0,0,4,8,1400,680,1989,0,98058,330000
3,1.75,1530,8000,2,0,0,3,7,1530,0,1978,0,98052,474000
4,1.75,1930,9310,1,0,0,4,9,1930,0,1968,0,98008,670000
4,3.25,2330,9687,2,0,3,3,9,2330,0,1918,0,98112,1.30E+06
4,2.5,3860,10361,2,0,2,4,10,2940,920,1985,0,98006,1.16E+06
4,2.5,2880,8061,2,0,0,3,9,2880,0,1988,0,98058,440000
2,2.5,1590,2088,2,0,0,3,9,1590,0,1997,0,98033,411000
3,1.5,2150,4000,1.5,0,0,3,7,1470,680,1928,0,98144,500000
